time,flow
4284,0.456256191175517
4285,0.4565384142414
4286,0.456820637307283
4287,0.457102860373165
4288,0.457385083439048
4289,0.457667306504931
4290,0.457949529570813
4291,0.458231752636696
4292,0.458513975702579
4293,0.458796198768462
4294,0.459078421834344
4295,0.459360644900227
4296,0.45964286796611
4297,0.459925091031992
4298,0.460207314097875
4299,0.460489537163758
4300,0.46077176022964
4301,0.461053983295523
4302,0.461336206361406
4303,0.461618429427288
4304,0.461900652493171
4305,0.462182875559054
4306,0.462465098624936
4307,0.462747321690819
4308,0.463029544756702
4309,0.463311767822584
4310,0.463593990888467
4311,0.46387621395435
4312,0.464158437020232
4313,0.464440660086115
4314,0.464722883151998
4315,0.46500510621788
4316,0.465287329283763
4317,0.465569552349646
4318,0.465851775415529
4319,0.466133998481411
4320,0.466416221547294
4321,0.466698444613176
4322,0.466980667679059
4323,0.467262890744942
4324,0.467545113810825
4325,0.467827336876707
4326,0.46810955994259
4327,0.468391783008473
4328,0.468674006074355
4329,0.468956229140238
4330,0.469238452206121
4331,0.469520675272003
4332,0.469802898337886
4333,0.470085121403769
4334,0.470367344469651
4335,0.470649567535534
4336,0.470931790601417
4337,0.471214013667299
4338,0.471496236733182
4339,0.471778459799065
4340,0.472060682864948
4341,0.47234290593083
4342,0.472625128996713
4343,0.472907352062595
4344,0.473189575128478
4345,0.473471798194361
4346,0.473754021260243
4347,0.474036244326126
4348,0.474318467392009
4349,0.474600690457892
4350,0.474882913523774
4351,0.475165136589657
4352,0.47544735965554
4353,0.475729582721422
4354,0.476011805787305
4355,0.476294028853188
4356,0.47657625191907
4357,0.476858474984953
4358,0.477140698050836
4359,0.477422921116718
4360,0.477705144182601
4361,0.477987367248484
4362,0.478269590314366
4363,0.478551813380249
4364,0.478834036446132
4365,0.479116259512014
4366,0.479398482577897
4367,0.47968070564378
4368,0.479962928709662
4369,0.480245151775545
4370,0.480527374841428
4371,0.480809597907311
4372,0.481091820973193
4373,0.481374044039076
4374,0.481656267104959
4375,0.481938490170841
4376,0.482220713236724
4377,0.482502936302606
4378,0.482785159368489
4379,0.483067382434372
4380,0.483349605500255
4381,0.483631828566137
4382,0.48391405163202
4383,0.484196274697903
4384,0.484478497763785
4385,0.484760720829668
4386,0.485042943895551
4387,0.485325166961433
4388,0.485607390027316
4389,0.485889613093199
4390,0.486171836159081
4391,0.486454059224964
4392,0.486736282290847
4393,0.48701850535673
4394,0.487300728422612
4395,0.487582951488495
4396,0.487865174554378
4397,0.48814739762026
4398,0.488429620686143
4399,0.488711843752025
4400,0.488994066817908
4401,0.489276289883791
4402,0.489558512949674
4403,0.489840736015556
4404,0.490122959081439
4405,0.490405182147322
4406,0.490687405213204
4407,0.490969628279087
4408,0.49125185134497
4409,0.491534074410852
4410,0.491816297476735
4411,0.492098520542618
4412,0.4923807436085
4413,0.492662966674383
